job_id,dept,activity,section_id,location_desc,km_from,km_to,needs_T,needs_P,needs_D,needs_train_movements,needs_live_ohe,duration_mean_min,duration_sd_min,duration_min_min,duration_max_min,min_block_min,resources,due_day,criticality,priority,uncertainty_level,provenance
J00039,TRD,OHE_INSPECTION,KEY-KNNT-UP,KEY-KNNT UP km 0.51,0.508,6.049,1,1,0,0,0,37.8,12.1,25.0,100.0,120,TOWER_WAGON_0,-2,1.221,URGENT,HIGH,D:poisson_from_periodicity
J00056,SNT,TRACK_CIRCUIT_SHUNT_CHECK,KNNT-SLY-DN,KNNT-SLY DN km 4.79,4.788,4.996,0,0,0,1,0,24.6,7.3,15.0,55.0,0,SNT_GANG_1,-2,0.668,URGENT,HIGH,D:poisson_from_periodicity
J00072,TRD,TRACTION_BONDING,SLY-DST-DN,SLY-DST DN km 0.30,0.304,0.486,1,0,0,0,0,14.1,5.1,12.0,50.0,120,TRD_GANG_0,-2,0.5,URGENT,HIGH,D:poisson_from_periodicity
J00112,TRD,INSULATOR_REPLACEMENT,MAP-TNGR-DN,MAP-TNGR DN km 2.55,2.549,2.754,1,1,0,0,0,54.5,11.0,25.0,90.0,120,TOWER_WAGON_1,-2,1.379,URGENT,MEDIUM,D:poisson_from_periodicity
J00114,ENGG,THROUGH_TAMPING,TNGR-BDY-UP,TNGR-BDY UP km 1.72,1.716,6.101,1,0,0,0,0,70.8,11.3,35.0,150.0,150,TAMPER_0,-2,1.615,URGENT,MEDIUM,D:poisson_from_periodicity
J00129,TRD,TRACTION_BONDING,BDY-BQI-UP,BDY-BQI UP km 4.53,4.532,4.664,1,0,0,0,0,24.8,6.0,12.0,50.0,120,TRD_GANG_1,-2,0.819,URGENT,MEDIUM,D:poisson_from_periodicity
J00130,TRD,TRACTION_BONDING,BDY-BQI-UP,BDY-BQI UP km 3.46,3.462,3.628,1,0,0,0,0,19.7,5.1,12.0,50.0,120,TRD_GANG_0,-2,1.25,URGENT,MEDIUM,D:poisson_from_periodicity
J00140,ENGG,THROUGH_TAMPING,BQI-LCR-UP,BQI-LCR UP km 2.43,2.429,4.822,1,0,0,0,0,64.1,9.8,35.0,150.0,150,TAMPER_1,-2,0.948,URGENT,MEDIUM,D:poisson_from_periodicity
J00142,ENGG,THROUGH_TAMPING,BQI-LCR-UP,BQI-LCR UP km 3.44,3.44,6.152,1,0,0,0,0,70.4,14.8,35.0,150.0,150,TAMPER_0,-2,1.267,URGENT,MEDIUM,D:poisson_from_periodicity
J00170,ENGG,THROUGH_TAMPING,LCR-DSPT-DN,LCR-DSPT DN km 1.57,1.574,4.287,1,0,0,0,0,65.2,14.7,35.0,150.0,150,TAMPER_1,-2,1.586,URGENT,MEDIUM,D:poisson_from_periodicity
J00192,TRD,INSULATOR_REPLACEMENT,DSPT-TNT-DN,DSPT-TNT DN km 5.75,5.745,5.941,1,1,0,0,0,31.9,8.1,25.0,90.0,120,TOWER_WAGON_0,-2,1.389,URGENT,MEDIUM,D:poisson_from_periodicity
J00196,ENGG,TRACK_GEOMETRY_CORRECTION,TNT-KPPR-UP,TNT-KPPR UP km 5.39,5.391,5.861,1,0,0,0,0,42.4,11.3,25.0,100.0,120,PWAY_GANG_1,-2,1.008,URGENT,MEDIUM,D:poisson_from_periodicity
J00227,ENGG,TRACK_GEOMETRY_CORRECTION,SA-NEA-UP,SA-NEA UP km 3.04,3.035,3.37,1,0,0,0,0,42.9,10.6,25.0,100.0,120,PWAY_GANG_3,-2,1.301,URGENT,MEDIUM,D:poisson_from_periodicity
J00236,TRD,OHE_MEASUREMENT_UNDER_LOAD,SA-NEA-UP,SA-NEA UP km 4.89,4.888,5.221,0,0,0,0,1,27.3,5.6,18.0,65.0,0,TRD_GANG_1,-2,1.033,URGENT,MEDIUM,D:poisson_from_periodicity
J00246,SNT,TRACK_CIRCUIT_MAINTENANCE,NEA-VRPD-UP,NEA-VRPD UP km 1.98,1.985,2.445,1,0,1,0,0,27.5,6.4,20.0,80.0,120,SNT_GANG_1,-2,0.833,URGENT,MEDIUM,D:poisson_from_periodicity
J00252,ENGG,TRACK_GEOMETRY_CORRECTION,VRPD-DVBH-UP,VRPD-DVBH UP km 3.53,3.53,3.796,1,0,0,0,0,53.4,12.8,25.0,100.0,120,PWAY_GANG_1,-2,1.385,URGENT,MEDIUM,D:poisson_from_periodicity
J00266,SNT,TRACK_CIRCUIT_SHUNT_CHECK,DVBH-DC-UP,DVBH-DC UP km 5.06,5.065,5.181,0,0,0,1,0,23.7,6.1,15.0,55.0,0,SNT_GANG_0,-2,1.223,URGENT,MEDIUM,D:poisson_from_periodicity
J00276,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 7.98,7.976,8.357,1,0,0,0,0,61.3,10.9,25.0,100.0,120,PWAY_GANG_0,-2,1.249,URGENT,MEDIUM,D:poisson_from_periodicity
J00284,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-DN,DC-MVPM DN km 1.25,1.25,1.943,1,0,0,0,0,45.7,11.5,25.0,100.0,120,PWAY_GANG_0,-2,1.254,URGENT,MEDIUM,D:poisson_from_periodicity
J00296,ENGG,THROUGH_TAMPING,MVPM-SGE-DN,MVPM-SGE DN km 1.24,1.242,3.475,1,0,0,0,0,64.1,14.6,35.0,150.0,150,TAMPER_0,-2,1.819,URGENT,MEDIUM,D:poisson_from_periodicity
J00309,TRD,TRACTION_BONDING,SGE-ANU-DN,SGE-ANU DN km 5.83,5.832,6.042,1,0,0,0,0,16.2,6.0,12.0,50.0,120,TRD_GANG_1,-2,0.847,URGENT,HIGH,D:poisson_from_periodicity
J00320,ENGG,TRACK_GEOMETRY_CORRECTION,ANU-CV-DN,ANU-CV DN km 5.89,5.886,6.389,1,0,0,0,0,49.4,14.2,25.0,100.0,120,PWAY_GANG_0,-2,1.197,URGENT,HIGH,D:poisson_from_periodicity
J00330,TRD,DROPPER_WORK,CV-ED-UP,CV-ED UP km 1.36,1.363,1.596,1,1,0,0,0,26.0,7.4,18.0,70.0,120,TOWER_WAGON_0,-2,1.493,URGENT,HIGH,D:poisson_from_periodicity
J00332,ENGG,TRACK_GEOMETRY_CORRECTION,CV-ED-DN,CV-ED DN km 0.85,0.851,1.12,1,0,0,0,0,45.1,14.7,25.0,100.0,120,PWAY_GANG_0,-2,1.518,URGENT,HIGH,D:poisson_from_periodicity
J00004,ENGG,TRACK_GEOMETRY_CORRECTION,JTJ-TPT-UP,JTJ-TPT UP km 1.07,1.07,1.605,1,0,0,0,0,47.2,13.6,25.0,100.0,120,PWAY_GANG_3,-1,1.046,NORMAL,HIGH,D:poisson_from_periodicity
J00008,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,JTJ-TPT-DN,JTJ-TPT DN km 2.99,2.987,3.107,1,0,1,0,0,41.8,7.9,20.0,90.0,120,SNT_GANG_0,-1,1.266,NORMAL,MEDIUM,D:poisson_from_periodicity
J00037,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,KEY-KNNT-UP,KEY-KNNT UP km 4.43,4.431,4.515,1,0,1,0,0,36.6,11.0,20.0,90.0,120,SNT_GANG_2,-1,1.696,HIGH,HIGH,D:poisson_from_periodicity
J00089,ENGG,THROUGH_TAMPING,DPI-MAP-UP,DPI-MAP UP km 3.36,3.356,7.093,1,0,0,0,0,61.9,10.7,35.0,150.0,150,TAMPER_0,-1,1.498,HIGH,MEDIUM,D:poisson_from_periodicity
J00107,ENGG,TRACK_GEOMETRY_CORRECTION,MAP-TNGR-DN,MAP-TNGR DN km 2.27,2.27,2.829,1,0,0,0,0,44.6,12.9,25.0,100.0,120,PWAY_GANG_1,-1,1.442,HIGH,HIGH,D:poisson_from_periodicity
J00166,TRD,DROPPER_WORK,LCR-DSPT-UP,LCR-DSPT UP km 4.92,4.915,5.203,1,1,0,0,0,23.0,5.7,18.0,70.0,120,TOWER_WAGON_1,-1,1.557,HIGH,MEDIUM,D:poisson_from_periodicity
J00180,TRD,DROPPER_WORK,LCR-DSPT-DN,LCR-DSPT DN km 7.56,7.559,7.73,1,1,0,0,0,28.0,6.3,18.0,70.0,120,TOWER_WAGON_0,-1,1.323,NORMAL,MEDIUM,D:poisson_from_periodicity
J00199,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,TNT-KPPR-DN,TNT-KPPR DN km 4.78,4.777,4.922,1,0,1,0,0,35.0,8.2,20.0,90.0,120,SNT_GANG_2,-1,1.307,NORMAL,MEDIUM,D:poisson_from_periodicity
J00206,ENGG,TRACK_GEOMETRY_CORRECTION,KPPR-MGSJ-UP,KPPR-MGSJ UP km 2.58,2.578,2.812,1,0,0,0,0,45.9,14.2,25.0,100.0,120,PWAY_GANG_3,-1,1.472,HIGH,HIGH,D:poisson_from_periodicity
J00209,SNT,POINT_MACHINE_OVERHAUL,KPPR-MGSJ-DN,KPPR-MGSJ DN km 2.32,2.319,2.565,1,0,1,0,0,46.7,11.5,25.0,100.0,120,SNT_GANG_0,-1,1.759,HIGH,MEDIUM,D:poisson_from_periodicity
J00230,SNT,POINT_MACHINE_OVERHAUL,SA-NEA-UP,SA-NEA UP km 2.64,2.642,2.838,1,0,1,0,0,36.4,9.2,25.0,100.0,120,SNT_GANG_0,-1,1.806,HIGH,MEDIUM,D:poisson_from_periodicity
J00269,ENGG,THROUGH_TAMPING,DVBH-DC-DN,DVBH-DC DN km 2.01,2.01,4.351,1,0,0,0,0,72.7,14.0,35.0,150.0,150,TAMPER_0,-1,1.739,HIGH,MEDIUM,D:poisson_from_periodicity
J00273,ENGG,TURNOUT_TAMPING,DC-MVPM-UP,DC-MVPM UP km 7.21,7.214,7.623,1,0,0,0,0,53.5,15.9,30.0,130.0,150,TAMPER_0,-1,1.273,NORMAL,HIGH,D:poisson_from_periodicity
J00033,TRD,OHE_MEASUREMENT_UNDER_LOAD,MOLK-KEY-DN,MOLK-KEY DN km 0.95,0.954,1.217,0,0,0,0,1,26.0,8.1,18.0,65.0,0,TRD_GANG_1,0,0.928,NORMAL,HIGH,D:poisson_from_periodicity
J00050,SNT,TRACK_CIRCUIT_MAINTENANCE,KNNT-SLY-UP,KNNT-SLY UP km 4.45,4.446,4.716,1,0,1,0,0,36.5,9.4,20.0,80.0,120,SNT_GANG_1,0,1.268,NORMAL,MEDIUM,D:poisson_from_periodicity
J00057,ENGG,THROUGH_TAMPING,SLY-DST-UP,SLY-DST UP km 2.54,2.536,4.833,1,0,0,0,0,66.7,13.0,35.0,150.0,150,TAMPER_0,0,1.715,HIGH,MEDIUM,D:poisson_from_periodicity
J00163,TRD,OHE_INSPECTION,LCR-DSPT-UP,LCR-DSPT UP km 4.32,4.316,6.874,1,1,0,0,0,40.5,10.5,25.0,100.0,120,TOWER_WAGON_1,0,1.323,NORMAL,MEDIUM,D:poisson_from_periodicity
J00168,SNT,TRACK_CIRCUIT_SHUNT_CHECK,LCR-DSPT-UP,LCR-DSPT UP km 8.58,8.582,8.744,0,0,0,1,0,26.2,5.9,15.0,55.0,0,SNT_GANG_0,0,0.954,NORMAL,MEDIUM,D:poisson_from_periodicity
J00175,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-DN,LCR-DSPT DN km 7.80,7.796,8.152,1,0,0,0,0,52.8,13.6,25.0,100.0,120,PWAY_GANG_1,0,1.084,NORMAL,MEDIUM,D:poisson_from_periodicity
J00178,ENGG,WELDING_REPAIR,LCR-DSPT-DN,LCR-DSPT DN km 3.38,3.379,3.444,1,0,0,0,0,43.9,18.0,30.0,120.0,120,PWAY_GANG_0,0,2.114,URGENT,HIGH,D:poisson_from_periodicity
J00213,SNT,TRACK_CIRCUIT_SHUNT_CHECK,KPPR-MGSJ-DN,KPPR-MGSJ DN km 0.09,0.095,0.323,0,0,0,1,0,25.2,5.3,15.0,55.0,0,SNT_GANG_1,0,0.796,NORMAL,MEDIUM,D:poisson_from_periodicity
J00231,SNT,POINT_MACHINE_OVERHAUL,SA-NEA-UP,SA-NEA UP km 3.68,3.676,3.834,1,0,1,0,0,43.9,9.7,25.0,100.0,120,SNT_GANG_0,0,2.072,URGENT,MEDIUM,D:poisson_from_periodicity
J00271,TRD,DROPPER_WORK,DVBH-DC-DN,DVBH-DC DN km 1.57,1.566,1.87,1,1,0,0,0,26.8,8.1,18.0,70.0,120,TOWER_WAGON_1,0,1.448,HIGH,HIGH,D:poisson_from_periodicity
J00277,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 2.72,2.723,3.485,1,0,0,0,0,44.5,15.0,25.0,100.0,120,PWAY_GANG_0,0,0.915,NORMAL,HIGH,D:poisson_from_periodicity
J00278,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 9.98,9.977,10.41,1,0,0,0,0,39.0,11.8,25.0,100.0,120,PWAY_GANG_0,0,0.771,NORMAL,HIGH,D:poisson_from_periodicity
J00307,SNT,TRACK_CIRCUIT_MAINTENANCE,SGE-ANU-DN,SGE-ANU DN km 3.73,3.73,3.856,1,0,1,0,0,31.0,7.5,20.0,80.0,120,SNT_GANG_0,0,1.151,NORMAL,MEDIUM,D:poisson_from_periodicity
J00313,TRD,OHE_INSPECTION,ANU-CV-UP,ANU-CV UP km 2.39,2.389,5.633,1,1,0,0,0,51.3,14.6,25.0,100.0,120,TOWER_WAGON_1,0,0.954,NORMAL,HIGH,D:poisson_from_periodicity
J00005,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,JTJ-TPT-UP,JTJ-TPT UP km 3.21,3.213,3.334,1,0,1,0,0,42.2,10.6,20.0,90.0,120,SNT_GANG_2,1,1.441,HIGH,MEDIUM,D:poisson_from_periodicity
J00006,TRD,OHE_INSPECTION,JTJ-TPT-UP,JTJ-TPT UP km 0.02,0.021,4.697,1,1,0,0,0,46.4,13.2,25.0,100.0,120,TOWER_WAGON_1,1,1.012,NORMAL,HIGH,D:poisson_from_periodicity
J00010,ENGG,DEEP_SCREENING,TPT-MOLK-UP,TPT-MOLK UP km 1.35,1.35,2.539,1,0,0,0,0,146.2,25.3,90.0,300.0,240,BCM_0,1,1.21,NORMAL,MEDIUM,D:poisson_from_periodicity
J00030,SNT,POINT_MACHINE_OVERHAUL,MOLK-KEY-DN,MOLK-KEY DN km 4.49,4.492,4.675,1,0,1,0,0,46.2,8.6,25.0,100.0,120,SNT_GANG_1,1,1.948,HIGH,MEDIUM,D:poisson_from_periodicity
J00045,ENGG,TRACK_GEOMETRY_CORRECTION,KEY-KNNT-DN,KEY-KNNT DN km 3.46,3.462,4.002,1,0,0,0,0,47.5,14.4,25.0,100.0,120,PWAY_GANG_2,1,1.478,HIGH,HIGH,D:poisson_from_periodicity
J00063,TRD,OHE_MEASUREMENT_UNDER_LOAD,SLY-DST-UP,SLY-DST UP km 1.93,1.934,2.346,0,0,0,0,1,35.3,8.3,18.0,65.0,0,TRD_GANG_0,1,0.854,NORMAL,MEDIUM,D:poisson_from_periodicity
J00076,TRD,OHE_HEIGHT_ADJUSTMENT,DST-DPI-UP,DST-DPI UP km 0.24,0.238,0.864,1,1,0,0,0,19.1,8.6,15.0,60.0,120,TOWER_WAGON_0,1,1.297,NORMAL,HIGH,D:poisson_from_periodicity
J00082,ENGG,WELDING_REPAIR,DST-DPI-DN,DST-DPI DN km 5.06,5.062,5.143,1,0,0,0,0,53.4,12.3,30.0,120.0,120,PWAY_GANG_2,1,2.143,URGENT,MEDIUM,D:poisson_from_periodicity
J00108,ENGG,TRACK_GEOMETRY_CORRECTION,MAP-TNGR-DN,MAP-TNGR DN km 1.81,1.814,2.417,1,0,0,0,0,50.8,12.2,25.0,100.0,120,PWAY_GANG_2,1,0.971,NORMAL,MEDIUM,D:poisson_from_periodicity
J00110,SNT,POINT_MACHINE_OVERHAUL,MAP-TNGR-DN,MAP-TNGR DN km 3.84,3.839,4.118,1,0,1,0,0,46.8,9.2,25.0,100.0,120,SNT_GANG_1,1,1.731,HIGH,MEDIUM,D:poisson_from_periodicity
J00117,TRD,DROPPER_WORK,TNGR-BDY-UP,TNGR-BDY UP km 5.58,5.577,5.84,1,1,0,0,0,26.9,7.3,18.0,70.0,120,TOWER_WAGON_1,1,1.615,HIGH,MEDIUM,D:poisson_from_periodicity
J00122,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,TNGR-BDY-DN,TNGR-BDY DN km 1.80,1.799,1.895,1,0,1,0,0,41.7,8.5,20.0,90.0,120,SNT_GANG_1,1,1.12,NORMAL,MEDIUM,D:poisson_from_periodicity
J00151,TRD,OHE_MEASUREMENT_UNDER_LOAD,BQI-LCR-UP,BQI-LCR UP km 4.19,4.189,4.7,0,0,0,0,1,31.1,7.5,18.0,65.0,0,TRD_GANG_1,1,1.088,NORMAL,MEDIUM,D:poisson_from_periodicity
J00189,TRD,OHE_HEIGHT_ADJUSTMENT,DSPT-TNT-UP,DSPT-TNT UP km 3.06,3.062,3.539,1,1,0,0,0,32.4,8.6,15.0,60.0,120,TOWER_WAGON_1,1,1.074,NORMAL,MEDIUM,D:poisson_from_periodicity
J00208,SNT,TRACK_CIRCUIT_MAINTENANCE,KPPR-MGSJ-UP,KPPR-MGSJ UP km 1.52,1.52,1.889,1,0,1,0,0,33.6,6.5,20.0,80.0,120,SNT_GANG_0,1,1.567,HIGH,MEDIUM,D:poisson_from_periodicity
J00249,SNT,TRACK_CIRCUIT_MAINTENANCE,NEA-VRPD-DN,NEA-VRPD DN km 2.33,2.326,2.603,1,0,1,0,0,38.0,8.5,20.0,80.0,120,SNT_GANG_0,1,1.288,NORMAL,MEDIUM,D:poisson_from_periodicity
J00280,TRD,OHE_INSPECTION,DC-MVPM-UP,DC-MVPM UP km 1.47,1.472,5.849,1,1,0,0,0,43.3,11.5,25.0,100.0,120,TOWER_WAGON_1,1,0.691,NORMAL,MEDIUM,D:poisson_from_periodicity
J00287,TRD,OHE_INSPECTION,DC-MVPM-DN,DC-MVPM DN km 0.42,0.425,3.763,1,1,0,0,0,49.3,9.8,25.0,100.0,120,TOWER_WAGON_0,1,0.655,NORMAL,MEDIUM,D:poisson_from_periodicity
J00310,TRD,OHE_MEASUREMENT_UNDER_LOAD,SGE-ANU-DN,SGE-ANU DN km 5.97,5.966,6.336,0,0,0,0,1,25.6,7.2,18.0,65.0,0,TRD_GANG_1,1,0.842,NORMAL,HIGH,D:poisson_from_periodicity
J00316,SNT,TRACK_CIRCUIT_SHUNT_CHECK,ANU-CV-UP,ANU-CV UP km 5.92,5.917,6.107,0,0,0,1,0,24.6,6.0,15.0,55.0,0,SNT_GANG_1,1,0.7,NORMAL,MEDIUM,D:poisson_from_periodicity
J00336,SNT,SIGNALLING_CABLE_WORK,CV-ED-DN,CV-ED DN km 2.19,2.191,2.396,1,0,1,0,0,51.1,13.5,30.0,110.0,150,SNT_GANG_0,1,1.28,NORMAL,MEDIUM,D:poisson_from_periodicity
J00009,ENGG,TURNOUT_TAMPING,TPT-MOLK-UP,TPT-MOLK UP km 0.46,0.463,0.734,1,0,0,0,0,48.1,16.9,30.0,130.0,150,TAMPER_1,2,1.449,HIGH,HIGH,D:poisson_from_periodicity
J00044,ENGG,TRACK_GEOMETRY_CORRECTION,KEY-KNNT-DN,KEY-KNNT DN km 1.14,1.138,1.4,1,0,0,0,0,42.5,13.4,25.0,100.0,120,PWAY_GANG_3,2,0.785,NORMAL,HIGH,D:poisson_from_periodicity
J00052,TRD,OHE_INSPECTION,KNNT-SLY-UP,KNNT-SLY UP km 0.51,0.508,5.491,1,1,0,0,0,36.5,11.6,25.0,100.0,120,TOWER_WAGON_1,2,1.766,HIGH,HIGH,D:poisson_from_periodicity
J00059,SNT,TRACK_CIRCUIT_MAINTENANCE,SLY-DST-UP,SLY-DST UP km 6.62,6.619,6.815,1,0,1,0,0,30.8,6.8,20.0,80.0,120,SNT_GANG_2,2,0.776,NORMAL,MEDIUM,D:poisson_from_periodicity
J00090,ENGG,TRACK_GEOMETRY_CORRECTION,DPI-MAP-UP,DPI-MAP UP km 5.32,5.319,5.585,1,0,0,0,0,45.1,11.1,25.0,100.0,120,PWAY_GANG_0,2,0.797,NORMAL,MEDIUM,D:poisson_from_periodicity
J00113,SNT,TRACK_CIRCUIT_SHUNT_CHECK,MAP-TNGR-DN,MAP-TNGR DN km 5.07,5.075,5.212,0,0,0,1,0,26.8,5.9,15.0,55.0,0,SNT_GANG_1,2,0.902,NORMAL,MEDIUM,D:poisson_from_periodicity
J00137,SNT,TRACK_CIRCUIT_MAINTENANCE,BDY-BQI-DN,BDY-BQI DN km 8.60,8.602,8.944,1,0,1,0,0,34.0,8.3,20.0,80.0,120,SNT_GANG_1,2,1.427,HIGH,MEDIUM,D:poisson_from_periodicity
J00154,ENGG,TRACK_GEOMETRY_CORRECTION,BQI-LCR-DN,BQI-LCR DN km 4.67,4.671,4.954,1,0,0,0,0,36.9,13.6,25.0,100.0,120,PWAY_GANG_1,2,1.233,NORMAL,HIGH,D:poisson_from_periodicity
J00167,TRD,OHE_HEIGHT_ADJUSTMENT,LCR-DSPT-UP,LCR-DSPT UP km 6.31,6.313,6.756,1,1,0,0,0,17.0,7.1,15.0,60.0,120,TOWER_WAGON_1,2,0.754,NORMAL,HIGH,D:poisson_from_periodicity
J00176,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-DN,LCR-DSPT DN km 6.87,6.87,7.124,1,0,0,0,0,35.3,13.5,25.0,100.0,120,PWAY_GANG_0,2,1.239,NORMAL,HIGH,D:poisson_from_periodicity
J00190,TRD,OHE_MEASUREMENT_UNDER_LOAD,DSPT-TNT-UP,DSPT-TNT UP km 3.16,3.159,3.556,0,0,0,0,1,26.6,7.2,18.0,65.0,0,TRD_GANG_1,2,1.043,NORMAL,MEDIUM,D:poisson_from_periodicity
J00212,TRD,OHE_HEIGHT_ADJUSTMENT,KPPR-MGSJ-DN,KPPR-MGSJ DN km 2.43,2.433,2.884,1,1,0,0,0,19.5,7.4,15.0,60.0,120,TOWER_WAGON_1,2,0.5,NORMAL,HIGH,D:poisson_from_periodicity
J00250,SNT,SIGNALLING_CABLE_WORK,NEA-VRPD-DN,NEA-VRPD DN km 1.14,1.14,1.617,1,0,1,0,0,49.5,13.7,30.0,110.0,150,SNT_GANG_0,2,0.761,NORMAL,MEDIUM,D:poisson_from_periodicity
J00265,TRD,OHE_INSPECTION,DVBH-DC-UP,DVBH-DC UP km 1.57,1.569,5.887,1,1,0,0,0,49.5,13.7,25.0,100.0,120,TOWER_WAGON_0,2,1.014,NORMAL,MEDIUM,D:poisson_from_periodicity
J00275,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 10.02,10.024,10.473,1,0,0,0,0,39.3,12.1,25.0,100.0,120,PWAY_GANG_3,2,1.692,HIGH,HIGH,D:poisson_from_periodicity
J00290,TRD,DROPPER_WORK,DC-MVPM-DN,DC-MVPM DN km 8.48,8.479,8.869,1,1,0,0,0,29.0,7.6,18.0,70.0,120,TOWER_WAGON_0,2,1.99,HIGH,MEDIUM,D:poisson_from_periodicity
J00293,ENGG,THROUGH_TAMPING,MVPM-SGE-UP,MVPM-SGE UP km 0.72,0.717,4.177,1,0,0,0,0,63.2,11.3,35.0,150.0,150,TAMPER_0,2,1.309,NORMAL,MEDIUM,D:poisson_from_periodicity
J00324,ENGG,TURNOUT_TAMPING,CV-ED-UP,CV-ED UP km 0.84,0.841,1.307,1,0,0,0,0,53.5,14.7,30.0,130.0,150,TAMPER_1,2,1.733,HIGH,MEDIUM,D:poisson_from_periodicity
J00339,SNT,TRACK_CIRCUIT_SHUNT_CHECK,CV-ED-DN,CV-ED DN km 2.29,2.29,2.547,0,0,0,1,0,21.0,7.3,15.0,55.0,0,SNT_GANG_0,2,0.977,NORMAL,HIGH,D:poisson_from_periodicity
J00048,ENGG,TRACK_GEOMETRY_CORRECTION,KNNT-SLY-UP,KNNT-SLY UP km 2.93,2.929,3.64,1,0,0,0,0,46.7,13.4,25.0,100.0,120,PWAY_GANG_2,3,1.256,NORMAL,HIGH,D:poisson_from_periodicity
J00058,ENGG,TRACK_GEOMETRY_CORRECTION,SLY-DST-UP,SLY-DST UP km 0.06,0.061,0.327,1,0,0,0,0,46.2,13.4,25.0,100.0,120,PWAY_GANG_2,3,0.764,NORMAL,HIGH,D:poisson_from_periodicity
J00069,ENGG,WELDING_REPAIR,SLY-DST-DN,SLY-DST DN km 2.45,2.448,2.506,1,0,0,0,0,53.9,13.6,30.0,120.0,120,PWAY_GANG_1,3,2.129,URGENT,MEDIUM,D:poisson_from_periodicity
J00074,SNT,POINT_MACHINE_OVERHAUL,DST-DPI-UP,DST-DPI UP km 3.93,3.935,4.119,1,0,1,0,0,37.6,9.9,25.0,100.0,120,SNT_GANG_2,3,1.34,NORMAL,MEDIUM,D:poisson_from_periodicity
J00088,ENGG,THROUGH_TAMPING,DPI-MAP-UP,DPI-MAP UP km 1.77,1.774,4.603,1,0,0,0,0,66.9,12.9,35.0,150.0,150,TAMPER_1,3,1.152,NORMAL,MEDIUM,D:poisson_from_periodicity
J00100,SNT,TRACK_CIRCUIT_MAINTENANCE,DPI-MAP-DN,DPI-MAP DN km 1.09,1.095,1.258,1,0,1,0,0,36.7,7.6,20.0,80.0,120,SNT_GANG_0,3,1.477,HIGH,MEDIUM,D:poisson_from_periodicity
J00101,TRD,OHE_INSPECTION,DPI-MAP-DN,DPI-MAP DN km 1.46,1.464,5.446,1,1,0,0,0,44.0,9.6,25.0,100.0,120,TOWER_WAGON_1,3,1.03,NORMAL,MEDIUM,D:poisson_from_periodicity
J00121,ENGG,TRACK_GEOMETRY_CORRECTION,TNGR-BDY-DN,TNGR-BDY DN km 5.31,5.31,5.643,1,0,0,0,0,56.7,9.7,25.0,100.0,120,PWAY_GANG_0,3,0.855,NORMAL,MEDIUM,D:poisson_from_periodicity
J00127,SNT,SIGNALLING_CABLE_WORK,BDY-BQI-UP,BDY-BQI UP km 1.66,1.656,2.116,1,0,1,0,0,43.9,11.3,30.0,110.0,150,SNT_GANG_1,3,0.65,NORMAL,MEDIUM,D:poisson_from_periodicity
J00162,TRD,OHE_INSPECTION,LCR-DSPT-UP,LCR-DSPT UP km 0.75,0.745,5.249,1,1,0,0,0,36.2,9.9,25.0,100.0,120,TOWER_WAGON_1,3,0.94,NORMAL,MEDIUM,D:poisson_from_periodicity
J00241,ENGG,TRACK_GEOMETRY_CORRECTION,SA-NEA-DN,SA-NEA DN km 4.48,4.476,5.03,1,0,0,0,0,48.9,11.6,25.0,100.0,120,PWAY_GANG_2,3,0.726,NORMAL,MEDIUM,D:poisson_from_periodicity
J00247,SNT,TRACK_CIRCUIT_SHUNT_CHECK,NEA-VRPD-UP,NEA-VRPD UP km 0.86,0.858,1.059,0,0,0,1,0,28.7,7.3,15.0,55.0,0,SNT_GANG_2,3,0.675,NORMAL,MEDIUM,D:poisson_from_periodicity
J00258,ENGG,TRACK_GEOMETRY_CORRECTION,VRPD-DVBH-DN,VRPD-DVBH DN km 3.61,3.615,4.141,1,0,0,0,0,39.5,13.0,25.0,100.0,120,PWAY_GANG_2,3,1.264,NORMAL,HIGH,D:poisson_from_periodicity
J00281,TRD,OHE_MEASUREMENT_UNDER_LOAD,DC-MVPM-UP,DC-MVPM UP km 9.89,9.895,10.277,0,0,0,0,1,35.1,7.8,18.0,65.0,0,TRD_GANG_1,3,0.829,NORMAL,MEDIUM,D:poisson_from_periodicity
J00292,TRD,OHE_MEASUREMENT_UNDER_LOAD,DC-MVPM-DN,DC-MVPM DN km 5.35,5.351,5.734,0,0,0,0,1,28.3,6.6,18.0,65.0,0,TRD_GANG_1,3,0.643,NORMAL,MEDIUM,D:poisson_from_periodicity
