job_id,dept,activity,section_id,location_desc,km_from,km_to,needs_T,needs_P,needs_D,needs_train_movements,needs_live_ohe,duration_mean_min,duration_sd_min,duration_min_min,duration_max_min,min_block_min,resources,due_day,criticality,priority,uncertainty_level,provenance
J00133,TRD,OHE_MEASUREMENT_UNDER_LOAD,MGSJ-SA-UP,MGSJ-SA UP km 0.52,0.517,0.987,0,0,0,0,1,33.0,9.2,18.0,65.0,0,TRD_GANG_0,4,0.866,NORMAL,MEDIUM,D:poisson_from_periodicity
J00142,ENGG,THROUGH_TAMPING,SA-NEA-DN,SA-NEA DN km 3.16,3.163,5.972,1,0,0,0,0,52.2,13.8,35.0,150.0,150,TAMPER_1,4,1.055,NORMAL,MEDIUM,D:poisson_from_periodicity
J00161,ENGG,THROUGH_TAMPING,VRPD-DVBH-DN,VRPD-DVBH DN km 0.53,0.528,4.511,1,0,0,0,0,55.9,13.7,35.0,150.0,150,TAMPER_0,4,1.755,HIGH,MEDIUM,D:poisson_from_periodicity
J00172,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 0.94,0.94,1.203,1,0,0,0,0,51.1,18.4,25.0,100.0,120,PWAY_GANG_1,4,1.183,NORMAL,HIGH,D:poisson_from_periodicity
J00192,TRD,DROPPER_WORK,SGE-ANU-DN,SGE-ANU DN km 4.51,4.509,4.827,1,1,0,0,0,32.2,9.1,18.0,70.0,120,TOWER_WAGON_0,4,0.917,NORMAL,HIGH,D:poisson_from_periodicity
J00205,ENGG,TURNOUT_TAMPING,CV-ED-UP,CV-ED UP km 0.30,0.296,0.789,1,0,0,0,0,57.7,15.1,30.0,130.0,150,TAMPER_1,4,1.429,HIGH,MEDIUM,D:poisson_from_periodicity
J00216,ENGG,WELDING_REPAIR,CV-ED-DN,CV-ED DN km 2.03,2.035,2.158,1,0,0,0,0,54.2,24.4,30.0,120.0,120,PWAY_GANG_0,4,1.112,NORMAL,HIGH,D:poisson_from_periodicity
J00061,TRD,INSULATOR_REPLACEMENT,DPI-MAP-UP,DPI-MAP UP km 2.04,2.04,2.195,1,1,0,0,0,39.4,10.6,25.0,90.0,120,TOWER_WAGON_0,5,1.457,HIGH,MEDIUM,D:poisson_from_periodicity
J00069,SNT,POINT_MACHINE_OVERHAUL,TNGR-BDY-UP,TNGR-BDY UP km 6.51,6.506,6.697,1,0,1,0,0,49.4,11.1,25.0,100.0,120,SNT_GANG_2,5,1.82,HIGH,MEDIUM,D:poisson_from_periodicity
J00070,ENGG,THROUGH_TAMPING,TNGR-BDY-DN,TNGR-BDY DN km 2.45,2.446,4.769,1,0,0,0,0,66.8,17.2,35.0,150.0,150,TAMPER_1,5,1.785,HIGH,MEDIUM,D:poisson_from_periodicity
J00075,ENGG,THROUGH_TAMPING,BDY-BQI-UP,BDY-BQI UP km 2.45,2.453,6.131,1,0,0,0,0,66.4,13.4,35.0,150.0,150,TAMPER_0,5,1.518,HIGH,MEDIUM,D:poisson_from_periodicity
J00079,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,BDY-BQI-UP,BDY-BQI UP km 8.59,8.587,8.614,1,0,1,0,0,36.2,12.2,20.0,90.0,120,SNT_GANG_0,5,1.257,NORMAL,HIGH,D:poisson_from_periodicity
J00102,ENGG,THROUGH_TAMPING,LCR-DSPT-DN,LCR-DSPT DN km 5.10,5.097,7.798,1,0,0,0,0,64.1,13.5,35.0,150.0,150,TAMPER_0,5,0.7,NORMAL,MEDIUM,D:poisson_from_periodicity
J00106,TRD,DROPPER_WORK,LCR-DSPT-DN,LCR-DSPT DN km 5.87,5.87,6.502,1,1,0,0,0,28.4,7.5,18.0,70.0,120,TOWER_WAGON_0,5,0.855,NORMAL,MEDIUM,D:poisson_from_periodicity
J00115,TRD,DROPPER_WORK,TNT-KPPR-UP,TNT-KPPR UP km 0.05,0.054,0.422,1,1,0,0,0,30.7,8.6,18.0,70.0,120,TOWER_WAGON_1,5,1.193,NORMAL,HIGH,D:poisson_from_periodicity
J00122,TRD,OHE_HEIGHT_ADJUSTMENT,KPPR-MGSJ-UP,KPPR-MGSJ UP km 1.79,1.792,2.542,1,1,0,0,0,19.4,12.9,15.0,60.0,120,TOWER_WAGON_0,5,1.101,NORMAL,HIGH,D:poisson_from_periodicity
J00176,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-DN,DC-MVPM DN km 1.72,1.717,2.225,1,0,0,0,0,42.1,15.4,25.0,100.0,120,PWAY_GANG_2,5,1.108,NORMAL,HIGH,D:poisson_from_periodicity
J00179,TRD,OHE_MEASUREMENT_UNDER_LOAD,DC-MVPM-DN,DC-MVPM DN km 0.51,0.513,1.183,0,0,0,0,1,27.6,9.5,18.0,65.0,0,TRD_GANG_0,5,0.519,NORMAL,HIGH,D:poisson_from_periodicity
J00182,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MVPM-SGE-DN,MVPM-SGE DN km 4.57,4.57,4.683,1,0,1,0,0,35.0,9.6,20.0,90.0,120,SNT_GANG_1,5,1.806,HIGH,MEDIUM,D:poisson_from_periodicity
J00190,ENGG,WELDING_REPAIR,SGE-ANU-DN,SGE-ANU DN km 6.61,6.61,6.714,1,0,0,0,0,52.0,20.2,30.0,120.0,120,PWAY_GANG_0,5,2.052,URGENT,HIGH,D:poisson_from_periodicity
J00194,TRD,OHE_HEIGHT_ADJUSTMENT,SGE-ANU-DN,SGE-ANU DN km 3.46,3.464,3.799,1,1,0,0,0,23.5,9.2,15.0,60.0,120,TOWER_WAGON_1,5,1.013,NORMAL,HIGH,D:poisson_from_periodicity
J00210,SNT,TRACK_CIRCUIT_MAINTENANCE,CV-ED-UP,CV-ED UP km 3.72,3.716,4.11,1,0,1,0,0,29.1,9.0,20.0,80.0,120,SNT_GANG_0,5,0.965,NORMAL,HIGH,D:poisson_from_periodicity
J00029,TRD,OHE_MEASUREMENT_UNDER_LOAD,KNNT-SLY-UP,KNNT-SLY UP km 0.49,0.488,0.751,0,0,0,0,1,31.1,9.0,18.0,65.0,0,TRD_GANG_0,6,0.686,NORMAL,HIGH,D:poisson_from_periodicity
J00038,ENGG,TRACK_GEOMETRY_CORRECTION,SLY-DST-UP,SLY-DST UP km 5.00,5.004,5.544,1,0,0,0,0,47.5,18.7,25.0,100.0,120,PWAY_GANG_1,6,0.651,NORMAL,HIGH,D:poisson_from_periodicity
J00058,TRD,OHE_INSPECTION,DST-DPI-DN,DST-DPI DN km 4.43,4.43,7.706,1,1,0,0,0,53.4,14.1,25.0,100.0,120,TOWER_WAGON_1,6,0.55,NORMAL,MEDIUM,D:poisson_from_periodicity
J00117,ENGG,THROUGH_TAMPING,TNT-KPPR-DN,TNT-KPPR DN km 7.07,7.067,8.555,1,0,0,0,0,69.4,16.4,35.0,150.0,150,TAMPER_1,6,0.7,NORMAL,MEDIUM,D:poisson_from_periodicity
J00118,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,TNT-KPPR-DN,TNT-KPPR DN km 4.68,4.681,4.788,1,0,1,0,0,45.4,10.2,20.0,90.0,120,SNT_GANG_0,6,1.204,NORMAL,MEDIUM,D:poisson_from_periodicity
J00120,SNT,POINT_MACHINE_OVERHAUL,KPPR-MGSJ-UP,KPPR-MGSJ UP km 0.94,0.942,1.104,1,0,1,0,0,44.2,10.7,25.0,100.0,120,SNT_GANG_2,6,2.053,URGENT,MEDIUM,D:poisson_from_periodicity
J00156,ENGG,THROUGH_TAMPING,NEA-VRPD-DN,NEA-VRPD DN km 0.09,0.095,2.619,1,0,0,0,0,57.2,13.1,35.0,150.0,150,TAMPER_0,6,0.911,NORMAL,MEDIUM,D:poisson_from_periodicity
J00159,ENGG,TRACK_GEOMETRY_CORRECTION,VRPD-DVBH-UP,VRPD-DVBH UP km 2.81,2.812,3.289,1,0,0,0,0,40.2,17.3,25.0,100.0,120,PWAY_GANG_3,6,0.883,NORMAL,HIGH,D:poisson_from_periodicity
J00171,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-UP,DC-MVPM UP km 7.76,7.758,7.909,1,0,0,0,0,29.8,15.4,25.0,100.0,120,PWAY_GANG_2,6,1.105,NORMAL,HIGH,D:poisson_from_periodicity
J00173,SNT,POINT_MACHINE_OVERHAUL,DC-MVPM-UP,DC-MVPM UP km 2.19,2.194,2.434,1,0,1,0,0,37.0,13.1,25.0,100.0,120,SNT_GANG_2,6,2.382,URGENT,HIGH,D:poisson_from_periodicity
J00006,ENGG,THROUGH_TAMPING,JTJ-TPT-DN,JTJ-TPT DN km 0.70,0.702,3.153,1,0,0,0,0,74.3,17.2,35.0,150.0,150,TAMPER_0,7,0.811,NORMAL,MEDIUM,D:poisson_from_periodicity
J00017,ENGG,TRACK_GEOMETRY_CORRECTION,MOLK-KEY-DN,MOLK-KEY DN km 1.38,1.382,1.672,1,0,0,0,0,42.7,17.5,25.0,100.0,120,PWAY_GANG_3,7,0.802,NORMAL,HIGH,D:poisson_from_periodicity
J00030,ENGG,TURNOUT_TAMPING,KNNT-SLY-DN,KNNT-SLY DN km 1.97,1.971,2.386,1,0,0,0,0,53.5,15.9,30.0,130.0,150,TAMPER_0,7,1.753,HIGH,HIGH,D:poisson_from_periodicity
J00035,SNT,TRACK_CIRCUIT_SHUNT_CHECK,KNNT-SLY-DN,KNNT-SLY DN km 0.03,0.031,0.212,0,0,0,1,0,27.4,8.4,15.0,55.0,0,SNT_GANG_2,7,0.608,NORMAL,HIGH,D:poisson_from_periodicity
J00042,TRD,DROPPER_WORK,SLY-DST-DN,SLY-DST DN km 6.71,6.711,6.981,1,1,0,0,0,31.3,10.7,18.0,70.0,120,TOWER_WAGON_1,7,1.4,NORMAL,HIGH,D:poisson_from_periodicity
J00054,ENGG,DEEP_SCREENING,DST-DPI-DN,DST-DPI DN km 4.94,4.94,6.575,1,0,0,0,0,143.1,33.4,90.0,300.0,240,BCM_0,7,0.68,NORMAL,MEDIUM,D:poisson_from_periodicity
J00062,SNT,TRACK_CIRCUIT_MAINTENANCE,DPI-MAP-DN,DPI-MAP DN km 6.94,6.939,7.288,1,0,1,0,0,32.8,12.1,20.0,80.0,120,SNT_GANG_2,7,0.98,NORMAL,HIGH,D:poisson_from_periodicity
J00068,ENGG,TRACK_GEOMETRY_CORRECTION,TNGR-BDY-UP,TNGR-BDY UP km 3.70,3.699,4.212,1,0,0,0,0,44.7,13.5,25.0,100.0,120,PWAY_GANG_2,7,1.319,NORMAL,HIGH,D:poisson_from_periodicity
J00076,ENGG,THROUGH_TAMPING,BDY-BQI-UP,BDY-BQI UP km 8.05,8.055,9.8,1,0,0,0,0,59.1,13.2,35.0,150.0,150,TAMPER_1,7,1.38,NORMAL,MEDIUM,D:poisson_from_periodicity
J00085,ENGG,WELDING_REPAIR,BDY-BQI-DN,BDY-BQI DN km 4.68,4.681,4.794,1,0,0,0,0,56.7,20.3,30.0,120.0,120,PWAY_GANG_0,7,0.95,NORMAL,HIGH,D:poisson_from_periodicity
J00093,TRD,OHE_INSPECTION,BQI-LCR-DN,BQI-LCR DN km 4.77,4.773,9.627,1,1,0,0,0,39.3,16.3,25.0,100.0,120,TOWER_WAGON_0,7,1.128,NORMAL,HIGH,D:poisson_from_periodicity
J00108,ENGG,TRACK_GEOMETRY_CORRECTION,DSPT-TNT-UP,DSPT-TNT UP km 3.06,3.063,3.503,1,0,0,0,0,51.0,19.0,25.0,100.0,120,PWAY_GANG_1,7,1.425,HIGH,HIGH,D:poisson_from_periodicity
J00131,SNT,INTERLOCKING_ALTERATION,MGSJ-SA-UP,MGSJ-SA UP km 2.60,2.601,2.818,1,0,1,0,0,89.6,36.8,50.0,200.0,240,SNT_GANG_1,7,0.99,NORMAL,HIGH,D:poisson_from_periodicity
J00174,TRD,DROPPER_WORK,DC-MVPM-UP,DC-MVPM UP km 12.44,12.438,12.629,1,1,0,0,0,28.5,7.6,18.0,70.0,120,TOWER_WAGON_1,7,0.927,NORMAL,MEDIUM,D:poisson_from_periodicity
J00001,ENGG,THROUGH_TAMPING,JTJ-TPT-UP,JTJ-TPT UP km 2.75,2.749,6.278,1,0,0,0,0,54.1,19.3,35.0,150.0,150,TAMPER_1,8,1.289,NORMAL,HIGH,D:poisson_from_periodicity
J00003,ENGG,TRACK_GEOMETRY_CORRECTION,JTJ-TPT-UP,JTJ-TPT UP km 6.91,6.905,7.263,1,0,0,0,0,43.7,17.9,25.0,100.0,120,PWAY_GANG_0,8,1.36,NORMAL,HIGH,D:poisson_from_periodicity
J00032,ENGG,WELDING_REPAIR,KNNT-SLY-DN,KNNT-SLY DN km 3.54,3.542,3.81,1,0,0,0,0,41.5,20.8,30.0,120.0,120,PWAY_GANG_2,8,1.683,HIGH,HIGH,D:poisson_from_periodicity
J00044,SNT,TRACK_CIRCUIT_SHUNT_CHECK,SLY-DST-DN,SLY-DST DN km 5.06,5.058,5.3,0,0,0,1,0,20.7,7.5,15.0,55.0,0,SNT_GANG_0,8,0.778,NORMAL,HIGH,D:poisson_from_periodicity
J00053,ENGG,TURNOUT_TAMPING,DST-DPI-DN,DST-DPI DN km 0.90,0.904,1.202,1,0,0,0,0,70.3,18.2,30.0,130.0,150,TAMPER_1,8,1.265,NORMAL,MEDIUM,D:poisson_from_periodicity
J00063,TRD,OHE_INSPECTION,DPI-MAP-DN,DPI-MAP DN km 1.35,1.352,5.554,1,1,0,0,0,50.6,19.2,25.0,100.0,120,TOWER_WAGON_0,8,0.885,NORMAL,HIGH,D:poisson_from_periodicity
J00073,TRD,OHE_INSPECTION,TNGR-BDY-DN,TNGR-BDY DN km 1.39,1.39,5.693,1,1,0,0,0,38.4,18.8,25.0,100.0,120,TOWER_WAGON_1,8,0.893,NORMAL,HIGH,D:poisson_from_periodicity
J00110,ENGG,TRACK_GEOMETRY_CORRECTION,DSPT-TNT-DN,DSPT-TNT DN km 3.26,3.258,4.022,1,0,0,0,0,49.5,12.8,25.0,100.0,120,PWAY_GANG_0,8,1.357,NORMAL,MEDIUM,D:poisson_from_periodicity
J00177,ENGG,TRACK_GEOMETRY_CORRECTION,DC-MVPM-DN,DC-MVPM DN km 7.56,7.56,8.044,1,0,0,0,0,37.3,17.1,25.0,100.0,120,PWAY_GANG_0,8,1.265,NORMAL,HIGH,D:poisson_from_periodicity
J00186,ENGG,WELDING_REPAIR,SGE-ANU-UP,SGE-ANU UP km 2.49,2.491,2.563,1,0,0,0,0,58.1,22.3,30.0,120.0,120,PWAY_GANG_3,8,1.963,HIGH,HIGH,D:poisson_from_periodicity
J00217,SNT,POINT_MACHINE_OVERHAUL,CV-ED-DN,CV-ED DN km 0.23,0.227,0.373,1,0,1,0,0,43.8,13.8,25.0,100.0,120,SNT_GANG_1,8,1.599,HIGH,HIGH,D:poisson_from_periodicity
J00008,TRD,OHE_INSPECTION,JTJ-TPT-DN,JTJ-TPT DN km 0.52,0.516,4.897,1,1,0,0,0,42.5,13.1,25.0,100.0,120,TOWER_WAGON_1,9,1.234,NORMAL,HIGH,D:poisson_from_periodicity
J00025,SNT,TRACK_CIRCUIT_MAINTENANCE,KEY-KNNT-DN,KEY-KNNT DN km 3.77,3.769,4.033,1,0,1,0,0,36.0,9.0,20.0,80.0,120,SNT_GANG_0,9,0.617,NORMAL,MEDIUM,D:poisson_from_periodicity
J00027,ENGG,TRACK_GEOMETRY_CORRECTION,KNNT-SLY-UP,KNNT-SLY UP km 0.48,0.485,1.214,1,0,0,0,0,56.8,13.1,25.0,100.0,120,PWAY_GANG_2,9,0.728,NORMAL,MEDIUM,D:poisson_from_periodicity
J00057,SNT,TRACK_CIRCUIT_MAINTENANCE,DST-DPI-DN,DST-DPI DN km 5.92,5.918,6.137,1,0,1,0,0,37.7,8.5,20.0,80.0,120,SNT_GANG_0,9,0.931,NORMAL,MEDIUM,D:poisson_from_periodicity
J00074,SNT,TRACK_CIRCUIT_SHUNT_CHECK,TNGR-BDY-DN,TNGR-BDY DN km 5.72,5.719,6.018,0,0,0,1,0,25.2,7.4,15.0,55.0,0,SNT_GANG_1,9,1.615,HIGH,HIGH,D:poisson_from_periodicity
J00081,TRD,DROPPER_WORK,BDY-BQI-UP,BDY-BQI UP km 1.00,0.995,1.26,1,1,0,0,0,30.0,10.7,18.0,70.0,120,TOWER_WAGON_1,9,0.974,NORMAL,HIGH,D:poisson_from_periodicity
J00101,TRD,DROPPER_WORK,LCR-DSPT-UP,LCR-DSPT UP km 1.24,1.242,1.505,1,1,0,0,0,30.1,7.7,18.0,70.0,120,TOWER_WAGON_0,9,1.092,NORMAL,MEDIUM,D:poisson_from_periodicity
J00103,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-DN,LCR-DSPT DN km 6.33,6.333,6.808,1,0,0,0,0,44.1,17.7,25.0,100.0,120,PWAY_GANG_1,9,1.716,HIGH,HIGH,D:poisson_from_periodicity
J00128,ENGG,THROUGH_TAMPING,MGSJ-SA-UP,MGSJ-SA UP km 0.55,0.553,2.862,1,0,0,0,0,66.2,16.0,35.0,150.0,150,TAMPER_0,9,1.246,NORMAL,MEDIUM,D:poisson_from_periodicity
J00130,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MGSJ-SA-UP,MGSJ-SA UP km 2.86,2.856,2.94,1,0,1,0,0,40.2,11.2,20.0,90.0,120,SNT_GANG_2,9,1.525,HIGH,MEDIUM,D:poisson_from_periodicity
J00145,ENGG,WELDING_REPAIR,SA-NEA-DN,SA-NEA DN km 1.90,1.903,2.005,1,0,0,0,0,54.2,16.8,30.0,120.0,120,PWAY_GANG_2,9,1.578,HIGH,HIGH,D:poisson_from_periodicity
J00150,TRD,INSULATOR_REPLACEMENT,SA-NEA-DN,SA-NEA DN km 4.62,4.625,4.846,1,1,0,0,0,38.7,10.4,25.0,90.0,120,TOWER_WAGON_0,9,1.426,HIGH,MEDIUM,D:poisson_from_periodicity
J00155,TRD,OHE_INSPECTION,NEA-VRPD-UP,NEA-VRPD UP km 0.23,0.23,3.006,1,1,0,0,0,46.0,15.8,25.0,100.0,120,TOWER_WAGON_0,9,0.975,NORMAL,HIGH,D:poisson_from_periodicity
J00158,ENGG,TRACK_GEOMETRY_CORRECTION,VRPD-DVBH-UP,VRPD-DVBH UP km 1.21,1.205,1.579,1,0,0,0,0,48.5,16.8,25.0,100.0,120,PWAY_GANG_0,9,1.88,HIGH,HIGH,D:poisson_from_periodicity
J00166,SNT,TRACK_CIRCUIT_MAINTENANCE,DVBH-DC-UP,DVBH-DC UP km 4.95,4.953,5.099,1,0,1,0,0,30.6,8.4,20.0,80.0,120,SNT_GANG_0,9,1.282,NORMAL,MEDIUM,D:poisson_from_periodicity
J00197,TRD,DROPPER_WORK,ANU-CV-UP,ANU-CV UP km 3.50,3.503,3.85,1,1,0,0,0,32.7,11.3,18.0,70.0,120,TOWER_WAGON_0,9,1.733,HIGH,HIGH,D:poisson_from_periodicity
J00043,TRD,DROPPER_WORK,SLY-DST-DN,SLY-DST DN km 2.34,2.34,2.661,1,1,0,0,0,31.4,8.0,18.0,70.0,120,TOWER_WAGON_0,10,1.481,HIGH,MEDIUM,D:poisson_from_periodicity
J00049,ENGG,TRACK_GEOMETRY_CORRECTION,DST-DPI-UP,DST-DPI UP km 5.01,5.006,5.516,1,0,0,0,0,43.1,17.8,25.0,100.0,120,PWAY_GANG_2,10,1.261,NORMAL,HIGH,D:poisson_from_periodicity
J00051,TRD,DROPPER_WORK,DST-DPI-UP,DST-DPI UP km 2.71,2.711,2.933,1,1,0,0,0,32.5,7.4,18.0,70.0,120,TOWER_WAGON_1,10,1.004,NORMAL,MEDIUM,D:poisson_from_periodicity
J00077,ENGG,TRACK_GEOMETRY_CORRECTION,BDY-BQI-UP,BDY-BQI UP km 0.44,0.439,0.895,1,0,0,0,0,39.0,19.2,25.0,100.0,120,PWAY_GANG_2,10,1.219,NORMAL,HIGH,D:poisson_from_periodicity
J00087,TRD,INSULATOR_REPLACEMENT,BDY-BQI-DN,BDY-BQI DN km 0.02,0.023,0.212,1,1,0,0,0,34.1,10.8,25.0,90.0,120,TOWER_WAGON_0,10,1.6,HIGH,HIGH,D:poisson_from_periodicity
J00121,SNT,POINT_MACHINE_OVERHAUL,KPPR-MGSJ-UP,KPPR-MGSJ UP km 2.56,2.563,2.774,1,0,1,0,0,47.1,13.5,25.0,100.0,120,SNT_GANG_2,10,1.572,HIGH,HIGH,D:poisson_from_periodicity
J00127,SNT,SIGNALLING_CABLE_WORK,KPPR-MGSJ-DN,KPPR-MGSJ DN km 0.68,0.679,0.954,1,0,1,0,0,55.4,17.5,30.0,110.0,150,SNT_GANG_0,10,1.309,NORMAL,HIGH,D:poisson_from_periodicity
J00152,TRD,OHE_HEIGHT_ADJUSTMENT,SA-NEA-DN,SA-NEA DN km 5.14,5.141,5.658,1,1,0,0,0,24.3,12.9,15.0,60.0,120,TOWER_WAGON_1,10,1.034,NORMAL,HIGH,D:poisson_from_periodicity
J00165,TRD,INSULATOR_REPLACEMENT,VRPD-DVBH-DN,VRPD-DVBH DN km 1.89,1.892,2.122,1,1,0,0,0,47.3,14.5,25.0,90.0,120,TOWER_WAGON_1,10,1.226,NORMAL,HIGH,D:poisson_from_periodicity
J00184,ENGG,TURNOUT_TAMPING,SGE-ANU-UP,SGE-ANU UP km 0.83,0.826,1.183,1,0,0,0,0,42.5,16.8,30.0,130.0,150,TAMPER_0,10,1.371,NORMAL,HIGH,D:poisson_from_periodicity
J00188,TRD,OHE_INSPECTION,SGE-ANU-UP,SGE-ANU UP km 0.51,0.506,3.324,1,1,0,0,0,45.9,15.4,25.0,100.0,120,TOWER_WAGON_0,10,1.351,NORMAL,HIGH,D:poisson_from_periodicity
J00211,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,CV-ED-UP,CV-ED UP km 0.33,0.333,0.48,1,0,1,0,0,46.9,13.3,20.0,90.0,120,SNT_GANG_1,10,1.334,NORMAL,HIGH,D:poisson_from_periodicity
J00214,ENGG,TURNOUT_TAMPING,CV-ED-DN,CV-ED DN km 0.53,0.533,1.005,1,0,0,0,0,52.9,20.8,30.0,130.0,150,TAMPER_0,10,1.458,HIGH,HIGH,D:poisson_from_periodicity
J00221,TRD,INSULATOR_REPLACEMENT,CV-ED-DN,CV-ED DN km 0.47,0.473,0.777,1,1,0,0,0,44.6,13.7,25.0,90.0,120,TOWER_WAGON_0,10,1.221,NORMAL,HIGH,D:poisson_from_periodicity
J00005,TRD,OHE_INSPECTION,JTJ-TPT-UP,JTJ-TPT UP km 2.48,2.478,6.972,1,1,0,0,0,46.0,15.2,25.0,100.0,120,TOWER_WAGON_0,11,1.34,NORMAL,HIGH,D:poisson_from_periodicity
J00019,TRD,DROPPER_WORK,MOLK-KEY-DN,MOLK-KEY DN km 5.62,5.623,5.838,1,1,0,0,0,25.1,10.5,18.0,70.0,120,TOWER_WAGON_1,11,1.295,NORMAL,HIGH,D:poisson_from_periodicity
J00031,ENGG,TRACK_GEOMETRY_CORRECTION,KNNT-SLY-DN,KNNT-SLY DN km 4.28,4.284,4.622,1,0,0,0,0,49.9,15.1,25.0,100.0,120,PWAY_GANG_0,11,1.599,HIGH,HIGH,D:poisson_from_periodicity
J00083,TRD,OHE_MEASUREMENT_UNDER_LOAD,BDY-BQI-UP,BDY-BQI UP km 5.10,5.095,5.432,0,0,0,0,1,37.1,9.4,18.0,65.0,0,TRD_GANG_1,11,0.883,NORMAL,MEDIUM,D:poisson_from_periodicity
J00086,SNT,TRACK_CIRCUIT_MAINTENANCE,BDY-BQI-DN,BDY-BQI DN km 9.07,9.069,9.399,1,0,1,0,0,30.5,8.6,20.0,80.0,120,SNT_GANG_1,11,0.967,NORMAL,HIGH,D:poisson_from_periodicity
J00091,ENGG,TRACK_GEOMETRY_CORRECTION,BQI-LCR-DN,BQI-LCR DN km 1.39,1.39,1.808,1,0,0,0,0,48.4,17.2,25.0,100.0,120,PWAY_GANG_3,11,1.323,NORMAL,HIGH,D:poisson_from_periodicity
J00113,ENGG,THROUGH_TAMPING,TNT-KPPR-UP,TNT-KPPR UP km 2.52,2.518,6.069,1,0,0,0,0,76.0,13.6,35.0,150.0,150,TAMPER_1,11,1.75,HIGH,MEDIUM,D:poisson_from_periodicity
J00126,SNT,TRACK_CIRCUIT_MAINTENANCE,KPPR-MGSJ-DN,KPPR-MGSJ DN km 1.83,1.834,2.186,1,0,1,0,0,36.9,12.1,20.0,80.0,120,SNT_GANG_1,11,1.713,HIGH,HIGH,D:poisson_from_periodicity
J00138,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,SA-NEA-UP,SA-NEA UP km 2.07,2.069,2.13,1,0,1,0,0,41.6,10.4,20.0,90.0,120,SNT_GANG_1,11,1.146,NORMAL,MEDIUM,D:poisson_from_periodicity
J00147,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,SA-NEA-DN,SA-NEA DN km 6.02,6.017,6.123,1,0,1,0,0,34.7,12.6,20.0,90.0,120,SNT_GANG_1,11,1.451,HIGH,HIGH,D:poisson_from_periodicity
J00170,ENGG,DEEP_SCREENING,DC-MVPM-UP,DC-MVPM UP km 11.08,11.081,12.229,1,0,0,0,0,149.7,44.6,90.0,300.0,240,BCM_0,11,0.883,NORMAL,HIGH,D:poisson_from_periodicity
J00193,TRD,DROPPER_WORK,SGE-ANU-DN,SGE-ANU DN km 3.65,3.645,4.079,1,1,0,0,0,32.0,7.6,18.0,70.0,120,TOWER_WAGON_0,11,0.687,NORMAL,MEDIUM,D:poisson_from_periodicity
J00219,SNT,TRACK_CIRCUIT_MAINTENANCE,CV-ED-DN,CV-ED DN km 2.70,2.704,2.917,1,0,1,0,0,28.6,11.8,20.0,80.0,120,SNT_GANG_2,11,1.473,HIGH,HIGH,D:poisson_from_periodicity
J00013,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MOLK-KEY-UP,MOLK-KEY UP km 2.06,2.056,2.195,1,0,1,0,0,39.1,10.7,20.0,90.0,120,SNT_GANG_2,12,1.556,HIGH,MEDIUM,D:poisson_from_periodicity
J00045,TRD,OHE_MEASUREMENT_UNDER_LOAD,SLY-DST-DN,SLY-DST DN km 5.80,5.802,6.237,0,0,0,0,1,28.8,9.9,18.0,65.0,0,TRD_GANG_1,12,0.783,NORMAL,HIGH,D:poisson_from_periodicity
J00056,SNT,TRACK_CIRCUIT_MAINTENANCE,DST-DPI-DN,DST-DPI DN km 0.39,0.392,0.557,1,0,1,0,0,30.9,11.5,20.0,80.0,120,SNT_GANG_1,12,0.708,NORMAL,HIGH,D:poisson_from_periodicity
J00066,SNT,SIGNAL_EQUIPMENT_MAINTENANCE,MAP-TNGR-DN,MAP-TNGR DN km 3.77,3.773,3.912,1,0,1,0,0,42.1,13.4,20.0,90.0,120,SNT_GANG_2,12,1.404,HIGH,HIGH,D:poisson_from_periodicity
J00098,ENGG,TRACK_GEOMETRY_CORRECTION,LCR-DSPT-UP,LCR-DSPT UP km 5.58,5.579,6.063,1,0,0,0,0,37.0,18.3,25.0,100.0,120,PWAY_GANG_0,12,1.396,NORMAL,HIGH,D:poisson_from_periodicity
J00105,TRD,DROPPER_WORK,LCR-DSPT-DN,LCR-DSPT DN km 5.71,5.707,5.901,1,1,0,0,0,28.9,10.3,18.0,70.0,120,TOWER_WAGON_1,12,0.904,NORMAL,HIGH,D:poisson_from_periodicity
J00123,SNT,TRACK_CIRCUIT_SHUNT_CHECK,KPPR-MGSJ-UP,KPPR-MGSJ UP km 2.77,2.768,2.971,0,0,0,1,0,29.6,8.7,15.0,55.0,0,SNT_GANG_1,12,0.45,NORMAL,HIGH,D:poisson_from_periodicity
